BehaviorSpace results (NetLogo 6.1.1)
tp_Melhorado.nlogo
hipotese1_e10_20/20
11/12/2021 02:04:47:835 +0000
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"-16,""16"",""-16"",""16"""
"[run number],""1"",""1"",""1"",""2"",""2"",""2"",""3"",""3"",""3"",""4"",""4"",""4"",""5"",""5"",""5"",""6"",""6"",""6"",""7"",""7"",""7"",""8"",""8"",""8"",""9"",""9"",""9"",""10"",""10"",""10"",""11"",""11"",""11"",""12"",""12"",""12"",""13"",""13"",""13"",""14"",""14"",""14"",""15"",""15"",""15"",""16"",""16"",""16"",""17"",""17"",""17"",""18"",""18"",""18"",""19"",""19"",""19"",""20"",""20"",""20"",""21"",""21"",""21"",""22"",""22"",""22"",""23"",""23"",""23"",""24"",""24"",""24"",""25"",""25"",""25"",""26"",""26"",""26"",""27"",""27"",""27"",""28"",""28"",""28"",""29"",""29"",""29"",""30"",""30"",""30"",""31"",""31"",""31"",""32"",""32"",""32"",""33"",""33"",""33"",""34"",""34"",""34"",""35"",""35"",""35"",""36"",""36"",""36"",""37"",""37"",""37"",""38"",""38"",""38"",""39"",""39"",""39"",""40"",""40"",""40"",""41"",""41"",""41"",""42"",""42"",""42"",""43"",""43"",""43"",""44"",""44"",""44"",""45"",""45"",""45"",""46"",""46"",""46"",""47"",""47"",""47"",""48"",""48"",""48"",""49"",""49"",""49"",""50"",""50"",""50"""
",""1"",""20"",""683"",""1"",""19"",""683"",""2"",""20"",""683"",""1"",""20"",""683"",""0"",""19"",""683"",""2"",""20"",""683"",""1"",""20"",""683"",""0"",""20"",""683"",""0"",""20"",""683"",""0"",""20"",""683"",""5"",""20"",""683"",""4"",""20"",""683"",""4"",""20"",""683"",""2"",""20"",""683"",""2"",""20"",""683"",""6"",""20"",""683"",""5"",""20"",""683"",""7"",""20"",""683"",""2"",""20"",""683"",""1"",""20"",""683"",""13"",""20"",""683"",""9"",""20"",""683"",""11"",""20"",""683"",""8"",""20"",""683"",""9"",""20"",""683"",""11"",""20"",""683"",""11"",""20"",""683"",""13"",""20"",""683"",""14"",""20"",""683"",""12"",""20"",""683"",""16"",""20"",""683"",""13"",""20"",""683"",""15"",""20"",""683"",""11"",""20"",""683"",""12"",""20"",""683"",""15"",""20"",""683"",""13"",""20"",""683"",""14"",""20"",""683"",""17"",""20"",""683"",""12"",""20"",""683"",""16"",""20"",""683"",""15"",""20"",""683"",""14"",""20"",""683"",""14"",""20"",""683"",""13"",""20"",""683"",""12"",""20"",""683"",""15"",""20"",""683"",""16"",""20"",""683"",""16"",""20"",""683"",""16"",""20"",""683"""
",""1"",""20"",""684"",""1"",""19"",""684"",""2"",""20"",""684"",""1"",""20"",""684"",""0"",""19"",""684"",""2"",""20"",""684"",""1"",""20"",""684"",""0"",""20"",""684"",""0"",""20"",""684"",""0"",""20"",""684"",""5"",""20"",""684"",""4"",""20"",""684"",""4"",""20"",""684"",""2"",""20"",""684"",""2"",""20"",""684"",""6"",""20"",""684"",""5"",""20"",""684"",""7"",""20"",""684"",""2"",""20"",""684"",""1"",""20"",""684"",""13"",""20"",""684"",""9"",""20"",""684"",""11"",""20"",""684"",""8"",""20"",""684"",""9"",""20"",""684"",""11"",""20"",""684"",""11"",""20"",""684"",""13"",""20"",""684"",""14"",""20"",""684"",""12"",""20"",""684"",""16"",""20"",""684"",""13"",""20"",""684"",""15"",""20"",""684"",""11"",""20"",""684"",""12"",""20"",""684"",""15"",""20"",""684"",""13"",""20"",""684"",""14"",""20"",""684"",""17"",""20"",""684"",""12"",""20"",""684"",""16"",""20"",""684"",""15"",""20"",""684"",""14"",""20"",""684"",""14"",""20"",""684"",""13"",""20"",""684"",""12"",""20"",""684"",""15"",""20"",""684"",""16"",""20"",""684"",""16"",""20"",""684"",""16"",""20"",""684"""
",""1"",""20"",""685"",""1"",""19"",""685"",""2"",""20"",""685"",""1"",""20"",""685"",""0"",""19"",""685"",""2"",""20"",""685"",""1"",""20"",""685"",""0"",""20"",""685"",""0"",""20"",""685"",""0"",""20"",""685"",""5"",""20"",""685"",""4"",""20"",""685"",""4"",""20"",""685"",""2"",""20"",""685"",""2"",""20"",""685"",""6"",""20"",""685"",""5"",""20"",""685"",""7"",""20"",""685"",""2"",""20"",""685"",""1"",""20"",""685"",""13"",""20"",""685"",""9"",""20"",""685"",""11"",""20"",""685"",""8"",""20"",""685"",""9"",""20"",""685"",""11"",""20"",""685"",""11"",""20"",""685"",""13"",""20"",""685"",""14"",""20"",""685"",""12"",""20"",""685"",""16"",""20"",""685"",""13"",""20"",""685"",""15"",""20"",""685"",""11"",""20"",""685"",""12"",""20"",""685"",""15"",""20"",""685"",""13"",""20"",""685"",""14"",""20"",""685"",""17"",""20"",""685"",""12"",""20"",""685"",""16"",""20"",""685"",""15"",""20"",""685"",""14"",""20"",""685"",""14"",""20"",""685"",""13"",""20"",""685"",""12"",""20"",""685"",""15"",""20"",""685"",""16"",""20"",""685"",""16"",""20"",""685"",""16"",""20"",""685"""
",""1"",""20"",""686"",""1"",""19"",""686"",""2"",""20"",""686"",""1"",""20"",""686"",""0"",""19"",""686"",""2"",""20"",""686"",""1"",""20"",""686"",""0"",""20"",""686"",""0"",""20"",""686"",""0"",""20"",""686"",""5"",""20"",""686"",""4"",""20"",""686"",""4"",""20"",""686"",""2"",""20"",""686"",""2"",""20"",""686"",""6"",""20"",""686"",""5"",""20"",""686"",""7"",""20"",""686"",""2"",""20"",""686"",""1"",""20"",""686"",""13"",""20"",""686"",""9"",""20"",""686"",""11"",""20"",""686"",""8"",""20"",""686"",""9"",""20"",""686"",""11"",""20"",""686"",""11"",""20"",""686"",""13"",""20"",""686"",""14"",""20"",""686"",""12"",""20"",""686"",""16"",""20"",""686"",""13"",""20"",""686"",""15"",""20"",""686"",""11"",""20"",""686"",""12"",""20"",""686"",""15"",""20"",""686"",""13"",""20"",""686"",""14"",""20"",""686"",""17"",""20"",""686"",""12"",""20"",""686"",""16"",""20"",""686"",""15"",""20"",""686"",""14"",""20"",""686"",""14"",""20"",""686"",""13"",""20"",""686"",""12"",""20"",""686"",""15"",""20"",""686"",""16"",""20"",""686"",""16"",""20"",""686"",""16"",""20"",""686"""
",""1"",""20"",""687"",""1"",""19"",""687"",""2"",""20"",""687"",""1"",""20"",""687"",""0"",""19"",""687"",""2"",""20"",""687"",""1"",""20"",""687"",""0"",""20"",""687"",""0"",""20"",""687"",""0"",""20"",""687"",""5"",""20"",""687"",""4"",""20"",""687"",""4"",""20"",""687"",""2"",""20"",""687"",""2"",""20"",""687"",""6"",""20"",""687"",""5"",""20"",""687"",""7"",""20"",""687"",""2"",""20"",""687"",""1"",""20"",""687"",""13"",""20"",""687"",""9"",""20"",""687"",""11"",""20"",""687"",""8"",""20"",""687"",""9"",""20"",""687"",""11"",""20"",""687"",""11"",""20"",""687"",""13"",""20"",""687"",""14"",""20"",""687"",""12"",""20"",""687"",""16"",""20"",""687"",""13"",""20"",""687"",""15"",""20"",""687"",""11"",""20"",""687"",""12"",""20"",""687"",""15"",""20"",""687"",""13"",""20"",""687"",""14"",""20"",""687"",""17"",""20"",""687"",""12"",""20"",""687"",""16"",""20"",""687"",""15"",""20"",""687"",""14"",""20"",""687"",""14"",""20"",""687"",""13"",""20"",""687"",""12"",""20"",""687"",""15"",""20"",""687"",""16"",""20"",""687"",""16"",""20"",""687"",""16"",""20"",""687"""
",""1"",""20"",""688"",""1"",""19"",""688"",""2"",""20"",""688"",""1"",""20"",""688"",""0"",""19"",""688"",""2"",""20"",""688"",""1"",""20"",""688"",""0"",""20"",""688"",""0"",""20"",""688"",""0"",""20"",""688"",""5"",""20"",""688"",""4"",""20"",""688"",""4"",""20"",""688"",""2"",""20"",""688"",""2"",""20"",""688"",""6"",""20"",""688"",""5"",""20"",""688"",""7"",""20"",""688"",""2"",""20"",""688"",""1"",""20"",""688"",""13"",""20"",""688"",""9"",""20"",""688"",""11"",""20"",""688"",""8"",""20"",""688"",""9"",""20"",""688"",""11"",""20"",""688"",""11"",""20"",""688"",""13"",""20"",""688"",""14"",""20"",""688"",""12"",""20"",""688"",""16"",""20"",""688"",""13"",""20"",""688"",""15"",""20"",""688"",""11"",""20"",""688"",""12"",""20"",""688"",""15"",""20"",""688"",""13"",""20"",""688"",""14"",""20"",""688"",""17"",""20"",""688"",""12"",""20"",""688"",""16"",""20"",""688"",""15"",""20"",""688"",""14"",""20"",""688"",""14"",""20"",""688"",""13"",""20"",""688"",""12"",""20"",""688"",""15"",""20"",""688"",""16"",""20"",""688"",""16"",""20"",""688"",""16"",""20"",""688"""
",""1"",""20"",""689"",""1"",""19"",""689"",""2"",""20"",""689"",""1"",""20"",""689"",""0"",""19"",""689"",""2"",""20"",""689"",""1"",""20"",""689"",""0"",""20"",""689"",""0"",""20"",""689"",""0"",""20"",""689"",""5"",""20"",""689"",""4"",""20"",""689"",""4"",""20"",""689"",""2"",""20"",""689"",""2"",""20"",""689"",""6"",""20"",""689"",""5"",""20"",""689"",""7"",""20"",""689"",""2"",""20"",""689"",""1"",""20"",""689"",""13"",""20"",""689"",""9"",""20"",""689"",""11"",""20"",""689"",""8"",""20"",""689"",""9"",""20"",""689"",""11"",""20"",""689"",""11"",""20"",""689"",""13"",""20"",""689"",""14"",""20"",""689"",""12"",""20"",""689"",""16"",""20"",""689"",""13"",""20"",""689"",""15"",""20"",""689"",""11"",""20"",""689"",""12"",""20"",""689"",""15"",""20"",""689"",""13"",""20"",""689"",""14"",""20"",""689"",""17"",""20"",""689"",""12"",""20"",""689"",""16"",""20"",""689"",""15"",""20"",""689"",""14"",""20"",""689"",""14"",""20"",""689"",""13"",""20"",""689"",""12"",""20"",""689"",""15"",""20"",""689"",""16"",""20"",""689"",""16"",""20"",""689"",""16"",""20"",""689"""
",""1"",""20"",""690"",""1"",""19"",""690"",""2"",""20"",""690"",""1"",""20"",""690"",""0"",""19"",""690"",""2"",""20"",""690"",""1"",""20"",""690"",""0"",""20"",""690"",""0"",""20"",""690"",""0"",""20"",""690"",""5"",""20"",""690"",""4"",""20"",""690"",""4"",""20"",""690"",""2"",""20"",""690"",""2"",""20"",""690"",""6"",""20"",""690"",""5"",""20"",""690"",""7"",""20"",""690"",""2"",""20"",""690"",""1"",""20"",""690"",""13"",""20"",""690"",""9"",""20"",""690"",""11"",""20"",""690"",""8"",""20"",""690"",""9"",""20"",""690"",""11"",""20"",""690"",""11"",""20"",""690"",""13"",""20"",""690"",""14"",""20"",""690"",""12"",""20"",""690"",""16"",""20"",""690"",""13"",""20"",""690"",""15"",""20"",""690"",""11"",""20"",""690"",""12"",""20"",""690"",""15"",""20"",""690"",""13"",""20"",""690"",""14"",""20"",""690"",""17"",""20"",""690"",""12"",""20"",""690"",""16"",""20"",""690"",""15"",""20"",""690"",""14"",""20"",""690"",""14"",""20"",""690"",""13"",""20"",""690"",""12"",""20"",""690"",""15"",""20"",""690"",""16"",""20"",""690"",""16"",""20"",""690"",""16"",""20"",""690"""
",""1"",""20"",""691"",""1"",""19"",""691"",""2"",""20"",""691"",""1"",""20"",""691"",""0"",""19"",""691"",""2"",""20"",""691"",""1"",""20"",""691"",""0"",""20"",""691"",""0"",""20"",""691"",""0"",""20"",""691"",""5"",""20"",""691"",""4"",""20"",""691"",""4"",""20"",""691"",""2"",""20"",""691"",""2"",""20"",""691"",""6"",""20"",""691"",""5"",""20"",""691"",""7"",""20"",""691"",""2"",""20"",""691"",""1"",""20"",""691"",""13"",""20"",""691"",""9"",""20"",""691"",""11"",""20"",""691"",""8"",""20"",""691"",""9"",""20"",""691"",""11"",""20"",""691"",""11"",""20"",""691"",""13"",""20"",""691"",""14"",""20"",""691"",""12"",""20"",""691"",""16"",""20"",""691"",""13"",""20"",""691"",""15"",""20"",""691"",""11"",""20"",""691"",""12"",""20"",""691"",""15"",""20"",""691"",""13"",""20"",""691"",""14"",""20"",""691"",""17"",""20"",""691"",""12"",""20"",""691"",""16"",""20"",""691"",""15"",""20"",""691"",""14"",""20"",""691"",""14"",""20"",""691"",""13"",""20"",""691"",""12"",""20"",""691"",""15"",""20"",""691"",""16"",""20"",""691"",""16"",""20"",""691"",""16"",""20"",""691"""
",""1"",""20"",""692"",""1"",""19"",""692"",""2"",""20"",""692"",""1"",""20"",""692"",""0"",""19"",""692"",""2"",""20"",""692"",""1"",""20"",""692"",""0"",""20"",""692"",""0"",""20"",""692"",""0"",""20"",""692"",""5"",""20"",""692"",""4"",""20"",""692"",""4"",""20"",""692"",""2"",""20"",""692"",""2"",""20"",""692"",""6"",""20"",""692"",""5"",""20"",""692"",""7"",""20"",""692"",""2"",""20"",""692"",""1"",""20"",""692"",""13"",""20"",""692"",""9"",""20"",""692"",""11"",""20"",""692"",""8"",""20"",""692"",""9"",""20"",""692"",""11"",""20"",""692"",""11"",""20"",""692"",""13"",""20"",""692"",""14"",""20"",""692"",""12"",""20"",""692"",""16"",""20"",""692"",""13"",""20"",""692"",""15"",""20"",""692"",""11"",""20"",""692"",""12"",""20"",""692"",""15"",""20"",""692"",""13"",""20"",""692"",""14"",""20"",""692"",""17"",""20"",""692"",""12"",""20"",""692"",""16"",""20"",""692"",""15"",""20"",""692"",""14"",""20"",""692"",""14"",""20"",""692"",""13"",""20"",""692"",""12"",""20"",""692"",""15"",""20"",""692"",""16"",""20"",""692"",""16"",""20"",""692"",""16"",""20"",""692"""
",""1"",""20"",""693"",""1"",""19"",""693"",""2"",""20"",""693"",""1"",""20"",""693"",""0"",""19"",""693"",""2"",""20"",""693"",""1"",""20"",""693"",""0"",""20"",""693"",""0"",""20"",""693"",""0"",""20"",""693"",""5"",""20"",""693"",""4"",""20"",""693"",""4"",""20"",""693"",""2"",""20"",""693"",""2"",""20"",""693"",""6"",""20"",""693"",""5"",""20"",""693"",""7"",""20"",""693"",""2"",""20"",""693"",""1"",""20"",""693"",""13"",""20"",""693"",""9"",""20"",""693"",""11"",""20"",""693"",""8"",""20"",""693"",""9"",""20"",""693"",""11"",""20"",""693"",""11"",""20"",""693"",""13"",""20"",""693"",""14"",""20"",""693"",""12"",""20"",""693"",""16"",""20"",""693"",""13"",""20"",""693"",""15"",""20"",""693"",""11"",""20"",""693"",""12"",""20"",""693"",""15"",""20"",""693"",""13"",""20"",""693"",""14"",""20"",""693"",""17"",""20"",""693"",""12"",""20"",""693"",""16"",""20"",""693"",""15"",""20"",""693"",""14"",""20"",""693"",""14"",""20"",""693"",""13"",""20"",""693"",""12"",""20"",""693"",""15"",""20"",""693"",""16"",""20"",""693"",""16"",""20"",""693"",""16"",""20"",""693"""
",""1"",""20"",""694"",""1"",""19"",""694"",""2"",""20"",""694"",""1"",""20"",""694"",""0"",""19"",""694"",""2"",""20"",""694"",""1"",""20"",""694"",""0"",""20"",""694"",""0"",""20"",""694"",""0"",""20"",""694"",""5"",""20"",""694"",""4"",""20"",""694"",""4"",""20"",""694"",""2"",""20"",""694"",""2"",""20"",""694"",""6"",""20"",""694"",""5"",""20"",""694"",""7"",""20"",""694"",""2"",""20"",""694"",""1"",""20"",""694"",""13"",""20"",""694"",""9"",""20"",""694"",""11"",""20"",""694"",""8"",""20"",""694"",""9"",""20"",""694"",""11"",""20"",""694"",""11"",""20"",""694"",""13"",""20"",""694"",""14"",""20"",""694"",""12"",""20"",""694"",""16"",""20"",""694"",""13"",""20"",""694"",""15"",""20"",""694"",""11"",""20"",""694"",""12"",""20"",""694"",""15"",""20"",""694"",""13"",""20"",""694"",""14"",""20"",""694"",""17"",""20"",""694"",""12"",""20"",""694"",""16"",""20"",""694"",""15"",""20"",""694"",""14"",""20"",""694"",""14"",""20"",""694"",""13"",""20"",""694"",""12"",""20"",""694"",""15"",""20"",""694"",""16"",""20"",""694"",""16"",""20"",""694"",""16"",""20"",""694"""
",""1"",""20"",""695"",""1"",""19"",""695"",""2"",""20"",""695"",""1"",""20"",""695"",""0"",""19"",""695"",""2"",""20"",""695"",""1"",""20"",""695"",""0"",""20"",""695"",""0"",""20"",""695"",""0"",""20"",""695"",""5"",""20"",""695"",""4"",""20"",""695"",""4"",""20"",""695"",""2"",""20"",""695"",""2"",""20"",""695"",""6"",""20"",""695"",""5"",""20"",""695"",""7"",""20"",""695"",""2"",""20"",""695"",""1"",""20"",""695"",""13"",""20"",""695"",""9"",""20"",""695"",""11"",""20"",""695"",""8"",""20"",""695"",""9"",""20"",""695"",""11"",""20"",""695"",""11"",""20"",""695"",""13"",""20"",""695"",""14"",""20"",""695"",""12"",""20"",""695"",""16"",""20"",""695"",""13"",""20"",""695"",""15"",""20"",""695"",""11"",""20"",""695"",""12"",""20"",""695"",""15"",""20"",""695"",""13"",""20"",""695"",""14"",""20"",""695"",""17"",""20"",""695"",""12"",""20"",""695"",""16"",""20"",""695"",""15"",""20"",""695"",""14"",""20"",""695"",""14"",""20"",""695"",""13"",""20"",""695"",""12"",""20"",""695"",""15"",""20"",""695"",""16"",""20"",""695"",""16"",""20"",""695"",""16"",""20"",""695"""
",""1"",""20"",""696"",""1"",""19"",""696"",""2"",""20"",""696"",""1"",""20"",""696"",""0"",""19"",""696"",""2"",""20"",""696"",""1"",""20"",""696"",""0"",""20"",""696"",""0"",""20"",""696"",""0"",""20"",""696"",""5"",""20"",""696"",""4"",""20"",""696"",""4"",""20"",""696"",""2"",""20"",""696"",""2"",""20"",""696"",""6"",""20"",""696"",""5"",""20"",""696"",""7"",""20"",""696"",""2"",""20"",""696"",""1"",""20"",""696"",""13"",""20"",""696"",""9"",""20"",""696"",""11"",""20"",""696"",""8"",""20"",""696"",""9"",""20"",""696"",""11"",""20"",""696"",""11"",""20"",""696"",""13"",""20"",""696"",""14"",""20"",""696"",""12"",""20"",""696"",""16"",""20"",""696"",""13"",""20"",""696"",""15"",""20"",""696"",""11"",""20"",""696"",""12"",""20"",""696"",""15"",""20"",""696"",""13"",""20"",""696"",""14"",""20"",""696"",""17"",""20"",""696"",""12"",""20"",""696"",""16"",""20"",""696"",""15"",""20"",""696"",""14"",""20"",""696"",""14"",""20"",""696"",""13"",""20"",""696"",""12"",""20"",""696"",""15"",""20"",""696"",""16"",""20"",""696"",""16"",""20"",""696"",""16"",""20"",""696"""
",""1"",""20"",""697"",""1"",""19"",""697"",""2"",""20"",""697"",""1"",""20"",""697"",""0"",""19"",""697"",""2"",""20"",""697"",""1"",""20"",""697"",""0"",""20"",""697"",""0"",""20"",""697"",""0"",""20"",""697"",""5"",""20"",""697"",""4"",""20"",""697"",""4"",""20"",""697"",""2"",""20"",""697"",""2"",""20"",""697"",""6"",""20"",""697"",""5"",""20"",""697"",""7"",""20"",""697"",""2"",""20"",""697"",""1"",""20"",""697"",""13"",""20"",""697"",""9"",""20"",""697"",""11"",""20"",""697"",""8"",""20"",""697"",""9"",""20"",""697"",""11"",""20"",""697"",""11"",""20"",""697"",""13"",""20"",""697"",""14"",""20"",""697"",""12"",""20"",""697"",""16"",""20"",""697"",""13"",""20"",""697"",""15"",""20"",""697"",""11"",""20"",""697"",""12"",""20"",""697"",""15"",""20"",""697"",""13"",""20"",""697"",""14"",""20"",""697"",""17"",""20"",""697"",""12"",""20"",""697"",""16"",""20"",""697"",""15"",""20"",""697"",""14"",""20"",""697"",""14"",""20"",""697"",""13"",""20"",""697"",""12"",""20"",""697"",""15"",""20"",""697"",""16"",""20"",""697"",""16"",""20"",""697"",""16"",""20"",""697"""
",""1"",""20"",""698"",""1"",""19"",""698"",""2"",""20"",""698"",""1"",""20"",""698"",""0"",""19"",""698"",""2"",""20"",""698"",""1"",""20"",""698"",""0"",""20"",""698"",""0"",""20"",""698"",""0"",""20"",""698"",""5"",""20"",""698"",""4"",""20"",""698"",""4"",""20"",""698"",""2"",""20"",""698"",""2"",""20"",""698"",""6"",""20"",""698"",""5"",""20"",""698"",""7"",""20"",""698"",""2"",""20"",""698"",""1"",""20"",""698"",""13"",""20"",""698"",""9"",""20"",""698"",""11"",""20"",""698"",""8"",""20"",""698"",""9"",""20"",""698"",""11"",""20"",""698"",""11"",""20"",""698"",""13"",""20"",""698"",""14"",""20"",""698"",""12"",""20"",""698"",""16"",""20"",""698"",""13"",""20"",""698"",""15"",""20"",""698"",""11"",""20"",""698"",""12"",""20"",""698"",""15"",""20"",""698"",""13"",""20"",""698"",""14"",""20"",""698"",""17"",""20"",""698"",""12"",""20"",""698"",""16"",""20"",""698"",""15"",""20"",""698"",""14"",""20"",""698"",""14"",""20"",""698"",""13"",""20"",""698"",""12"",""20"",""698"",""15"",""20"",""698"",""16"",""20"",""698"",""16"",""20"",""698"",""16"",""20"",""698"""
",""1"",""20"",""699"",""1"",""19"",""699"",""2"",""20"",""699"",""1"",""20"",""699"",""0"",""19"",""699"",""2"",""20"",""699"",""1"",""20"",""699"",""0"",""20"",""699"",""0"",""20"",""699"",""0"",""20"",""699"",""4"",""20"",""699"",""4"",""20"",""699"",""4"",""20"",""699"",""2"",""20"",""699"",""2"",""20"",""699"",""6"",""20"",""699"",""5"",""20"",""699"",""7"",""20"",""699"",""2"",""20"",""699"",""1"",""20"",""699"",""13"",""20"",""699"",""9"",""20"",""699"",""11"",""20"",""699"",""8"",""20"",""699"",""9"",""20"",""699"",""11"",""20"",""699"",""11"",""20"",""699"",""13"",""20"",""699"",""13"",""20"",""699"",""12"",""20"",""699"",""16"",""20"",""699"",""13"",""20"",""699"",""15"",""20"",""699"",""11"",""20"",""699"",""12"",""20"",""699"",""15"",""20"",""699"",""13"",""20"",""699"",""14"",""20"",""699"",""17"",""20"",""699"",""12"",""20"",""699"",""16"",""20"",""699"",""15"",""20"",""699"",""14"",""20"",""699"",""14"",""20"",""699"",""13"",""20"",""699"",""12"",""20"",""699"",""15"",""20"",""699"",""16"",""20"",""699"",""16"",""20"",""699"",""16"",""20"",""699"""
",""1"",""20"",""700"",""1"",""19"",""700"",""2"",""20"",""700"",""1"",""20"",""700"",""0"",""19"",""700"",""2"",""20"",""700"",""1"",""20"",""700"",""0"",""20"",""700"",""0"",""20"",""700"",""0"",""20"",""700"",""4"",""20"",""700"",""4"",""20"",""700"",""4"",""20"",""700"",""2"",""20"",""700"",""2"",""20"",""700"",""6"",""20"",""700"",""5"",""20"",""700"",""7"",""20"",""700"",""2"",""20"",""700"",""1"",""20"",""700"",""13"",""20"",""700"",""9"",""20"",""700"",""11"",""20"",""700"",""8"",""20"",""700"",""8"",""20"",""700"",""11"",""20"",""700"",""11"",""20"",""700"",""13"",""20"",""700"",""13"",""20"",""700"",""12"",""20"",""700"",""16"",""20"",""700"",""13"",""20"",""700"",""15"",""20"",""700"",""11"",""20"",""700"",""12"",""20"",""700"",""15"",""20"",""700"",""13"",""20"",""700"",""14"",""20"",""700"",""17"",""20"",""700"",""12"",""20"",""700"",""16"",""20"",""700"",""15"",""20"",""700"",""14"",""20"",""700"",""14"",""20"",""700"",""13"",""20"",""700"",""12"",""20"",""700"",""15"",""20"",""700"",""16"",""20"",""700"",""16"",""20"",""700"",""16"",""20"",""700"""
",""1"",""20"",""701"",""1"",""19"",""701"",""2"",""20"",""701"",""1"",""20"",""701"",""0"",""19"",""701"",""2"",""20"",""701"",""1"",""20"",""701"",""0"",""20"",""701"",""0"",""20"",""701"",""0"",""20"",""701"",""4"",""20"",""701"",""4"",""20"",""701"",""4"",""20"",""701"",""2"",""20"",""701"",""2"",""20"",""701"",""6"",""20"",""701"",""5"",""20"",""701"",""7"",""20"",""701"",""2"",""20"",""701"",""1"",""20"",""701"",""13"",""20"",""701"",""9"",""20"",""701"",""11"",""20"",""701"",""8"",""20"",""701"",""8"",""20"",""701"",""11"",""20"",""701"",""11"",""20"",""701"",""13"",""20"",""701"",""13"",""20"",""701"",""12"",""20"",""701"",""16"",""20"",""701"",""13"",""20"",""701"",""15"",""20"",""701"",""11"",""20"",""701"",""12"",""20"",""701"",""15"",""20"",""701"",""13"",""20"",""701"",""14"",""20"",""701"",""17"",""20"",""701"",""12"",""20"",""701"",""16"",""20"",""701"",""15"",""20"",""701"",""14"",""20"",""701"",""14"",""20"",""701"",""13"",""20"",""701"",""12"",""20"",""701"",""15"",""20"",""701"",""16"",""20"",""701"",""16"",""20"",""701"",""16"",""20"",""701"""
",""1"",""20"",""702"",""1"",""19"",""702"",""2"",""20"",""702"",""1"",""20"",""702"",""0"",""19"",""702"",""2"",""20"",""702"",""1"",""20"",""702"",""0"",""20"",""702"",""0"",""20"",""702"",""0"",""20"",""702"",""4"",""20"",""702"",""4"",""20"",""702"",""4"",""20"",""702"",""2"",""20"",""702"",""2"",""20"",""702"",""6"",""20"",""702"",""5"",""20"",""702"",""6"",""20"",""702"",""2"",""20"",""702"",""1"",""20"",""702"",""13"",""20"",""702"",""9"",""20"",""702"",""11"",""20"",""702"",""8"",""20"",""702"",""8"",""20"",""702"",""11"",""20"",""702"",""11"",""20"",""702"",""13"",""20"",""702"",""13"",""20"",""702"",""12"",""20"",""702"",""16"",""20"",""702"",""13"",""20"",""702"",""15"",""20"",""702"",""11"",""20"",""702"",""12"",""20"",""702"",""15"",""20"",""702"",""13"",""20"",""702"",""14"",""20"",""702"",""17"",""20"",""702"",""12"",""20"",""702"",""16"",""20"",""702"",""15"",""20"",""702"",""14"",""20"",""702"",""14"",""20"",""702"",""13"",""20"",""702"",""12"",""20"",""702"",""15"",""20"",""702"",""16"",""20"",""702"",""16"",""20"",""702"",""16"",""20"",""702"""
",""1"",""20"",""703"",""1"",""19"",""703"",""2"",""20"",""703"",""1"",""20"",""703"",""0"",""19"",""703"",""2"",""20"",""703"",""1"",""20"",""703"",""0"",""20"",""703"",""0"",""20"",""703"",""0"",""20"",""703"",""4"",""20"",""703"",""4"",""20"",""703"",""4"",""20"",""703"",""2"",""20"",""703"",""2"",""20"",""703"",""6"",""20"",""703"",""5"",""20"",""703"",""6"",""20"",""703"",""2"",""20"",""703"",""1"",""20"",""703"",""13"",""20"",""703"",""9"",""20"",""703"",""11"",""20"",""703"",""8"",""20"",""703"",""8"",""20"",""703"",""11"",""20"",""703"",""11"",""20"",""703"",""13"",""20"",""703"",""13"",""20"",""703"",""12"",""20"",""703"",""16"",""20"",""703"",""13"",""20"",""703"",""15"",""20"",""703"",""11"",""20"",""703"",""12"",""20"",""703"",""15"",""20"",""703"",""13"",""20"",""703"",""14"",""20"",""703"",""17"",""20"",""703"",""12"",""20"",""703"",""16"",""20"",""703"",""15"",""20"",""703"",""14"",""20"",""703"",""14"",""20"",""703"",""13"",""20"",""703"",""12"",""20"",""703"",""15"",""20"",""703"",""16"",""20"",""703"",""15"",""20"",""703"",""16"",""20"",""703"""
",""1"",""20"",""704"",""1"",""19"",""704"",""2"",""20"",""704"",""1"",""20"",""704"",""0"",""19"",""704"",""2"",""20"",""704"",""1"",""20"",""704"",""0"",""20"",""704"",""0"",""20"",""704"",""0"",""20"",""704"",""4"",""20"",""704"",""4"",""20"",""704"",""4"",""20"",""704"",""2"",""20"",""704"",""2"",""20"",""704"",""6"",""20"",""704"",""5"",""20"",""704"",""6"",""20"",""704"",""2"",""20"",""704"",""1"",""20"",""704"",""13"",""20"",""704"",""9"",""20"",""704"",""11"",""20"",""704"",""8"",""20"",""704"",""8"",""20"",""704"",""11"",""20"",""704"",""11"",""20"",""704"",""13"",""20"",""704"",""13"",""20"",""704"",""12"",""20"",""704"",""16"",""20"",""704"",""13"",""20"",""704"",""15"",""20"",""704"",""11"",""20"",""704"",""12"",""20"",""704"",""15"",""20"",""704"",""13"",""20"",""704"",""14"",""20"",""704"",""17"",""20"",""704"",""12"",""20"",""704"",""16"",""20"",""704"",""15"",""20"",""704"",""14"",""20"",""704"",""14"",""20"",""704"",""13"",""20"",""704"",""12"",""20"",""704"",""15"",""20"",""704"",""16"",""20"",""704"",""15"",""20"",""704"",""16"",""20"",""704"""
