BehaviorSpace results (NetLogo 6.1.1)
tpV2.nlogo
hipotese3_d5_20_20
11/11/2021 13:25:05:536 +0000
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"-16,""16"",""-16"",""16"""
"[run number],""1"",""1"",""1"",""2"",""2"",""2"",""3"",""3"",""3"",""4"",""4"",""4"",""5"",""5"",""5"",""6"",""6"",""6"",""7"",""7"",""7"",""8"",""8"",""8"",""9"",""9"",""9"",""10"",""10"",""10"",""11"",""11"",""11"",""12"",""12"",""12"",""13"",""13"",""13"",""14"",""14"",""14"",""15"",""15"",""15"",""16"",""16"",""16"",""17"",""17"",""17"",""18"",""18"",""18"",""19"",""19"",""19"",""20"",""20"",""20"",""21"",""21"",""21"",""22"",""22"",""22"",""23"",""23"",""23"",""24"",""24"",""24"",""25"",""25"",""25"",""26"",""26"",""26"",""27"",""27"",""27"",""28"",""28"",""28"",""29"",""29"",""29"",""30"",""30"",""30"",""31"",""31"",""31"",""32"",""32"",""32"",""33"",""33"",""33"",""34"",""34"",""34"",""35"",""35"",""35"",""36"",""36"",""36"",""37"",""37"",""37"",""38"",""38"",""38"",""39"",""39"",""39"",""40"",""40"",""40"",""41"",""41"",""41"",""42"",""42"",""42"",""43"",""43"",""43"",""44"",""44"",""44"",""45"",""45"",""45"",""46"",""46"",""46"",""47"",""47"",""47"",""48"",""48"",""48"",""49"",""49"",""49"",""50"",""50"",""50"""
",""0"",""20"",""848"",""2"",""20"",""848"",""1"",""19"",""848"",""1"",""20"",""848"",""0"",""20"",""848"",""0"",""20"",""848"",""1"",""19"",""848"",""0"",""20"",""848"",""0"",""20"",""848"",""2"",""20"",""848"",""4"",""20"",""848"",""6"",""20"",""848"",""8"",""20"",""848"",""7"",""20"",""848"",""2"",""20"",""848"",""8"",""20"",""848"",""3"",""20"",""848"",""2"",""20"",""848"",""5"",""20"",""848"",""8"",""17"",""848"",""10"",""20"",""848"",""11"",""20"",""848"",""14"",""20"",""848"",""12"",""20"",""848"",""12"",""20"",""848"",""10"",""20"",""848"",""11"",""20"",""848"",""11"",""20"",""848"",""8"",""20"",""848"",""11"",""20"",""848"",""10"",""20"",""848"",""13"",""20"",""848"",""14"",""20"",""848"",""11"",""20"",""848"",""10"",""20"",""848"",""11"",""20"",""848"",""15"",""20"",""848"",""13"",""20"",""848"",""10"",""20"",""848"",""13"",""20"",""848"",""12"",""20"",""848"",""16"",""20"",""848"",""13"",""20"",""848"",""16"",""20"",""848"",""15"",""20"",""848"",""14"",""20"",""848"",""15"",""20"",""848"",""11"",""20"",""848"",""16"",""20"",""848"",""11"",""20"",""848"""
",""0"",""20"",""849"",""2"",""20"",""849"",""1"",""19"",""849"",""1"",""20"",""849"",""0"",""20"",""849"",""0"",""20"",""849"",""1"",""19"",""849"",""0"",""20"",""849"",""0"",""20"",""849"",""2"",""20"",""849"",""4"",""20"",""849"",""6"",""20"",""849"",""8"",""20"",""849"",""7"",""20"",""849"",""2"",""20"",""849"",""8"",""20"",""849"",""3"",""20"",""849"",""2"",""20"",""849"",""5"",""20"",""849"",""8"",""17"",""849"",""10"",""20"",""849"",""11"",""20"",""849"",""14"",""20"",""849"",""12"",""20"",""849"",""12"",""20"",""849"",""10"",""20"",""849"",""11"",""20"",""849"",""11"",""20"",""849"",""8"",""20"",""849"",""11"",""20"",""849"",""10"",""20"",""849"",""13"",""20"",""849"",""14"",""20"",""849"",""11"",""20"",""849"",""10"",""20"",""849"",""11"",""20"",""849"",""15"",""20"",""849"",""13"",""20"",""849"",""10"",""20"",""849"",""13"",""20"",""849"",""12"",""20"",""849"",""16"",""20"",""849"",""13"",""20"",""849"",""16"",""20"",""849"",""15"",""20"",""849"",""14"",""20"",""849"",""15"",""20"",""849"",""11"",""20"",""849"",""16"",""20"",""849"",""11"",""20"",""849"""
",""0"",""20"",""850"",""2"",""20"",""850"",""1"",""19"",""850"",""1"",""20"",""850"",""0"",""20"",""850"",""0"",""20"",""850"",""1"",""19"",""850"",""0"",""20"",""850"",""0"",""20"",""850"",""2"",""20"",""850"",""4"",""20"",""850"",""6"",""20"",""850"",""8"",""20"",""850"",""7"",""20"",""850"",""2"",""20"",""850"",""8"",""20"",""850"",""3"",""20"",""850"",""2"",""20"",""850"",""5"",""20"",""850"",""8"",""17"",""850"",""10"",""20"",""850"",""11"",""20"",""850"",""14"",""20"",""850"",""12"",""20"",""850"",""12"",""20"",""850"",""10"",""20"",""850"",""11"",""20"",""850"",""11"",""20"",""850"",""8"",""20"",""850"",""11"",""20"",""850"",""10"",""20"",""850"",""13"",""20"",""850"",""14"",""20"",""850"",""11"",""20"",""850"",""10"",""20"",""850"",""11"",""20"",""850"",""15"",""20"",""850"",""13"",""20"",""850"",""10"",""20"",""850"",""13"",""20"",""850"",""12"",""20"",""850"",""16"",""20"",""850"",""13"",""20"",""850"",""16"",""20"",""850"",""15"",""20"",""850"",""14"",""20"",""850"",""15"",""20"",""850"",""11"",""20"",""850"",""16"",""20"",""850"",""11"",""20"",""850"""
",""0"",""20"",""851"",""2"",""20"",""851"",""1"",""19"",""851"",""1"",""20"",""851"",""0"",""20"",""851"",""0"",""20"",""851"",""1"",""19"",""851"",""0"",""20"",""851"",""0"",""20"",""851"",""2"",""20"",""851"",""4"",""20"",""851"",""6"",""20"",""851"",""8"",""20"",""851"",""7"",""20"",""851"",""2"",""20"",""851"",""8"",""20"",""851"",""3"",""20"",""851"",""2"",""20"",""851"",""5"",""20"",""851"",""8"",""17"",""851"",""10"",""20"",""851"",""11"",""20"",""851"",""14"",""20"",""851"",""12"",""20"",""851"",""12"",""20"",""851"",""10"",""20"",""851"",""11"",""20"",""851"",""11"",""20"",""851"",""8"",""20"",""851"",""11"",""20"",""851"",""10"",""20"",""851"",""13"",""20"",""851"",""14"",""20"",""851"",""11"",""20"",""851"",""10"",""20"",""851"",""11"",""20"",""851"",""15"",""20"",""851"",""13"",""20"",""851"",""10"",""20"",""851"",""13"",""20"",""851"",""12"",""20"",""851"",""16"",""20"",""851"",""13"",""20"",""851"",""16"",""20"",""851"",""15"",""20"",""851"",""14"",""20"",""851"",""15"",""20"",""851"",""11"",""20"",""851"",""16"",""20"",""851"",""11"",""20"",""851"""
",""0"",""20"",""852"",""2"",""20"",""852"",""1"",""19"",""852"",""1"",""20"",""852"",""0"",""20"",""852"",""0"",""20"",""852"",""1"",""19"",""852"",""0"",""20"",""852"",""0"",""20"",""852"",""2"",""20"",""852"",""4"",""20"",""852"",""6"",""20"",""852"",""8"",""20"",""852"",""7"",""20"",""852"",""2"",""20"",""852"",""8"",""20"",""852"",""3"",""20"",""852"",""2"",""20"",""852"",""5"",""20"",""852"",""8"",""17"",""852"",""10"",""20"",""852"",""11"",""20"",""852"",""14"",""20"",""852"",""12"",""20"",""852"",""12"",""20"",""852"",""10"",""20"",""852"",""11"",""20"",""852"",""11"",""20"",""852"",""8"",""20"",""852"",""11"",""20"",""852"",""10"",""20"",""852"",""13"",""20"",""852"",""14"",""20"",""852"",""11"",""20"",""852"",""10"",""20"",""852"",""11"",""20"",""852"",""15"",""20"",""852"",""13"",""20"",""852"",""10"",""20"",""852"",""12"",""20"",""852"",""12"",""20"",""852"",""16"",""20"",""852"",""13"",""20"",""852"",""16"",""20"",""852"",""15"",""20"",""852"",""14"",""20"",""852"",""15"",""20"",""852"",""11"",""20"",""852"",""16"",""20"",""852"",""11"",""20"",""852"""
",""0"",""20"",""853"",""2"",""20"",""853"",""1"",""19"",""853"",""1"",""20"",""853"",""0"",""20"",""853"",""0"",""20"",""853"",""1"",""19"",""853"",""0"",""20"",""853"",""0"",""20"",""853"",""2"",""20"",""853"",""4"",""20"",""853"",""6"",""20"",""853"",""8"",""20"",""853"",""7"",""20"",""853"",""2"",""20"",""853"",""8"",""20"",""853"",""3"",""20"",""853"",""2"",""20"",""853"",""5"",""20"",""853"",""8"",""17"",""853"",""10"",""20"",""853"",""11"",""20"",""853"",""14"",""20"",""853"",""12"",""20"",""853"",""12"",""20"",""853"",""10"",""20"",""853"",""11"",""20"",""853"",""11"",""20"",""853"",""8"",""20"",""853"",""11"",""20"",""853"",""10"",""20"",""853"",""13"",""20"",""853"",""14"",""20"",""853"",""11"",""20"",""853"",""10"",""20"",""853"",""11"",""20"",""853"",""15"",""20"",""853"",""13"",""20"",""853"",""10"",""20"",""853"",""12"",""20"",""853"",""12"",""20"",""853"",""16"",""20"",""853"",""13"",""20"",""853"",""16"",""20"",""853"",""15"",""20"",""853"",""14"",""20"",""853"",""15"",""20"",""853"",""11"",""20"",""853"",""16"",""20"",""853"",""11"",""20"",""853"""
",""0"",""20"",""854"",""2"",""20"",""854"",""1"",""19"",""854"",""1"",""20"",""854"",""0"",""20"",""854"",""0"",""20"",""854"",""1"",""19"",""854"",""0"",""20"",""854"",""0"",""20"",""854"",""2"",""20"",""854"",""4"",""20"",""854"",""6"",""20"",""854"",""8"",""20"",""854"",""7"",""20"",""854"",""2"",""20"",""854"",""8"",""20"",""854"",""3"",""20"",""854"",""2"",""20"",""854"",""5"",""20"",""854"",""8"",""17"",""854"",""10"",""20"",""854"",""11"",""20"",""854"",""14"",""20"",""854"",""12"",""20"",""854"",""12"",""20"",""854"",""10"",""20"",""854"",""11"",""20"",""854"",""11"",""20"",""854"",""8"",""20"",""854"",""11"",""20"",""854"",""10"",""20"",""854"",""13"",""20"",""854"",""14"",""20"",""854"",""11"",""20"",""854"",""10"",""20"",""854"",""11"",""20"",""854"",""15"",""20"",""854"",""13"",""20"",""854"",""10"",""20"",""854"",""12"",""20"",""854"",""12"",""20"",""854"",""16"",""20"",""854"",""13"",""20"",""854"",""16"",""20"",""854"",""15"",""20"",""854"",""14"",""20"",""854"",""15"",""20"",""854"",""11"",""20"",""854"",""16"",""20"",""854"",""11"",""20"",""854"""
",""0"",""20"",""855"",""2"",""20"",""855"",""1"",""19"",""855"",""1"",""20"",""855"",""0"",""20"",""855"",""0"",""20"",""855"",""1"",""19"",""855"",""0"",""20"",""855"",""0"",""20"",""855"",""2"",""20"",""855"",""4"",""20"",""855"",""6"",""20"",""855"",""8"",""20"",""855"",""7"",""20"",""855"",""2"",""20"",""855"",""8"",""20"",""855"",""3"",""20"",""855"",""2"",""20"",""855"",""5"",""20"",""855"",""8"",""17"",""855"",""10"",""20"",""855"",""11"",""20"",""855"",""14"",""20"",""855"",""12"",""20"",""855"",""12"",""20"",""855"",""10"",""20"",""855"",""11"",""20"",""855"",""11"",""20"",""855"",""8"",""20"",""855"",""11"",""20"",""855"",""10"",""20"",""855"",""13"",""20"",""855"",""14"",""20"",""855"",""11"",""20"",""855"",""10"",""20"",""855"",""11"",""20"",""855"",""15"",""20"",""855"",""12"",""20"",""855"",""10"",""20"",""855"",""11"",""20"",""855"",""12"",""20"",""855"",""16"",""20"",""855"",""13"",""20"",""855"",""16"",""20"",""855"",""15"",""20"",""855"",""14"",""20"",""855"",""15"",""20"",""855"",""11"",""20"",""855"",""16"",""20"",""855"",""11"",""20"",""855"""
",""0"",""20"",""856"",""2"",""20"",""856"",""1"",""19"",""856"",""1"",""20"",""856"",""0"",""20"",""856"",""0"",""20"",""856"",""1"",""19"",""856"",""0"",""20"",""856"",""0"",""20"",""856"",""2"",""20"",""856"",""4"",""20"",""856"",""6"",""20"",""856"",""8"",""20"",""856"",""7"",""20"",""856"",""2"",""20"",""856"",""8"",""20"",""856"",""3"",""20"",""856"",""2"",""20"",""856"",""5"",""20"",""856"",""8"",""17"",""856"",""10"",""20"",""856"",""11"",""20"",""856"",""14"",""20"",""856"",""12"",""20"",""856"",""12"",""20"",""856"",""10"",""20"",""856"",""11"",""20"",""856"",""11"",""20"",""856"",""8"",""20"",""856"",""11"",""20"",""856"",""10"",""20"",""856"",""13"",""20"",""856"",""14"",""20"",""856"",""11"",""20"",""856"",""10"",""20"",""856"",""11"",""20"",""856"",""15"",""20"",""856"",""12"",""20"",""856"",""10"",""20"",""856"",""11"",""20"",""856"",""12"",""20"",""856"",""16"",""20"",""856"",""13"",""20"",""856"",""16"",""20"",""856"",""15"",""20"",""856"",""14"",""20"",""856"",""15"",""20"",""856"",""11"",""20"",""856"",""16"",""20"",""856"",""11"",""20"",""856"""
",""0"",""20"",""857"",""2"",""20"",""857"",""1"",""19"",""857"",""1"",""20"",""857"",""0"",""20"",""857"",""0"",""20"",""857"",""1"",""19"",""857"",""0"",""20"",""857"",""0"",""20"",""857"",""2"",""20"",""857"",""4"",""20"",""857"",""6"",""20"",""857"",""7"",""20"",""857"",""7"",""20"",""857"",""2"",""20"",""857"",""8"",""20"",""857"",""3"",""20"",""857"",""2"",""20"",""857"",""5"",""20"",""857"",""8"",""17"",""857"",""10"",""20"",""857"",""11"",""20"",""857"",""14"",""20"",""857"",""12"",""20"",""857"",""12"",""20"",""857"",""10"",""20"",""857"",""11"",""20"",""857"",""11"",""20"",""857"",""8"",""20"",""857"",""11"",""20"",""857"",""10"",""20"",""857"",""13"",""20"",""857"",""14"",""20"",""857"",""11"",""20"",""857"",""10"",""20"",""857"",""11"",""20"",""857"",""15"",""20"",""857"",""12"",""20"",""857"",""10"",""20"",""857"",""11"",""20"",""857"",""12"",""20"",""857"",""16"",""20"",""857"",""13"",""20"",""857"",""16"",""20"",""857"",""15"",""20"",""857"",""14"",""20"",""857"",""15"",""20"",""857"",""11"",""20"",""857"",""16"",""20"",""857"",""11"",""20"",""857"""
",""0"",""20"",""858"",""2"",""20"",""858"",""1"",""19"",""858"",""1"",""20"",""858"",""0"",""20"",""858"",""0"",""20"",""858"",""0"",""19"",""858"",""0"",""20"",""858"",""0"",""20"",""858"",""2"",""20"",""858"",""4"",""20"",""858"",""6"",""20"",""858"",""7"",""20"",""858"",""7"",""20"",""858"",""2"",""20"",""858"",""8"",""20"",""858"",""3"",""20"",""858"",""2"",""20"",""858"",""5"",""20"",""858"",""8"",""17"",""858"",""10"",""20"",""858"",""11"",""20"",""858"",""14"",""20"",""858"",""12"",""20"",""858"",""12"",""20"",""858"",""10"",""20"",""858"",""11"",""20"",""858"",""11"",""20"",""858"",""8"",""20"",""858"",""11"",""20"",""858"",""10"",""20"",""858"",""13"",""20"",""858"",""14"",""20"",""858"",""11"",""20"",""858"",""10"",""20"",""858"",""11"",""20"",""858"",""15"",""20"",""858"",""12"",""20"",""858"",""10"",""20"",""858"",""11"",""20"",""858"",""12"",""20"",""858"",""16"",""20"",""858"",""13"",""20"",""858"",""16"",""20"",""858"",""15"",""20"",""858"",""14"",""20"",""858"",""15"",""20"",""858"",""11"",""20"",""858"",""16"",""20"",""858"",""11"",""20"",""858"""
",""0"",""20"",""859"",""2"",""20"",""859"",""1"",""19"",""859"",""1"",""20"",""859"",""0"",""20"",""859"",""0"",""20"",""859"",""0"",""19"",""859"",""0"",""20"",""859"",""0"",""20"",""859"",""2"",""20"",""859"",""4"",""20"",""859"",""6"",""20"",""859"",""7"",""20"",""859"",""7"",""20"",""859"",""2"",""20"",""859"",""8"",""20"",""859"",""3"",""20"",""859"",""2"",""20"",""859"",""5"",""20"",""859"",""8"",""17"",""859"",""10"",""20"",""859"",""11"",""20"",""859"",""14"",""20"",""859"",""12"",""20"",""859"",""12"",""20"",""859"",""10"",""20"",""859"",""11"",""20"",""859"",""11"",""20"",""859"",""8"",""20"",""859"",""11"",""20"",""859"",""10"",""20"",""859"",""13"",""20"",""859"",""14"",""20"",""859"",""11"",""20"",""859"",""10"",""20"",""859"",""11"",""20"",""859"",""15"",""20"",""859"",""12"",""20"",""859"",""10"",""20"",""859"",""11"",""20"",""859"",""12"",""20"",""859"",""16"",""20"",""859"",""13"",""20"",""859"",""16"",""20"",""859"",""15"",""20"",""859"",""14"",""20"",""859"",""15"",""20"",""859"",""11"",""20"",""859"",""16"",""20"",""859"",""11"",""20"",""859"""
",""0"",""20"",""860"",""2"",""20"",""860"",""1"",""19"",""860"",""1"",""20"",""860"",""0"",""20"",""860"",""0"",""20"",""860"",""0"",""19"",""860"",""0"",""20"",""860"",""0"",""20"",""860"",""2"",""20"",""860"",""4"",""20"",""860"",""6"",""20"",""860"",""7"",""20"",""860"",""7"",""20"",""860"",""2"",""20"",""860"",""8"",""20"",""860"",""3"",""20"",""860"",""2"",""20"",""860"",""5"",""20"",""860"",""8"",""17"",""860"",""10"",""20"",""860"",""11"",""20"",""860"",""14"",""20"",""860"",""12"",""20"",""860"",""12"",""20"",""860"",""10"",""20"",""860"",""11"",""20"",""860"",""11"",""20"",""860"",""8"",""20"",""860"",""11"",""20"",""860"",""10"",""20"",""860"",""13"",""20"",""860"",""14"",""20"",""860"",""11"",""20"",""860"",""10"",""20"",""860"",""11"",""20"",""860"",""15"",""20"",""860"",""12"",""20"",""860"",""10"",""20"",""860"",""11"",""20"",""860"",""12"",""20"",""860"",""16"",""20"",""860"",""13"",""20"",""860"",""16"",""20"",""860"",""15"",""20"",""860"",""14"",""20"",""860"",""15"",""20"",""860"",""11"",""20"",""860"",""16"",""20"",""860"",""11"",""20"",""860"""
",""0"",""20"",""861"",""1"",""20"",""861"",""1"",""19"",""861"",""1"",""20"",""861"",""0"",""20"",""861"",""0"",""20"",""861"",""0"",""19"",""861"",""0"",""20"",""861"",""0"",""20"",""861"",""2"",""20"",""861"",""4"",""20"",""861"",""6"",""20"",""861"",""7"",""20"",""861"",""7"",""20"",""861"",""2"",""20"",""861"",""8"",""20"",""861"",""3"",""20"",""861"",""2"",""20"",""861"",""5"",""20"",""861"",""8"",""17"",""861"",""10"",""20"",""861"",""11"",""20"",""861"",""14"",""20"",""861"",""12"",""20"",""861"",""12"",""20"",""861"",""10"",""20"",""861"",""11"",""20"",""861"",""11"",""20"",""861"",""8"",""20"",""861"",""11"",""20"",""861"",""10"",""20"",""861"",""13"",""20"",""861"",""14"",""20"",""861"",""11"",""20"",""861"",""10"",""20"",""861"",""11"",""20"",""861"",""15"",""20"",""861"",""12"",""20"",""861"",""10"",""20"",""861"",""11"",""20"",""861"",""12"",""20"",""861"",""16"",""20"",""861"",""13"",""20"",""861"",""16"",""20"",""861"",""15"",""20"",""861"",""14"",""20"",""861"",""15"",""20"",""861"",""11"",""20"",""861"",""16"",""20"",""861"",""11"",""20"",""861"""
",""0"",""20"",""862"",""1"",""20"",""862"",""1"",""19"",""862"",""1"",""20"",""862"",""0"",""20"",""862"",""0"",""20"",""862"",""0"",""19"",""862"",""0"",""20"",""862"",""0"",""20"",""862"",""2"",""20"",""862"",""4"",""20"",""862"",""6"",""20"",""862"",""7"",""20"",""862"",""7"",""20"",""862"",""2"",""20"",""862"",""8"",""20"",""862"",""3"",""20"",""862"",""2"",""20"",""862"",""5"",""20"",""862"",""8"",""17"",""862"",""10"",""20"",""862"",""11"",""20"",""862"",""14"",""20"",""862"",""12"",""20"",""862"",""12"",""20"",""862"",""10"",""20"",""862"",""11"",""20"",""862"",""11"",""20"",""862"",""8"",""20"",""862"",""11"",""20"",""862"",""10"",""20"",""862"",""13"",""20"",""862"",""14"",""20"",""862"",""11"",""20"",""862"",""10"",""20"",""862"",""11"",""20"",""862"",""15"",""20"",""862"",""12"",""20"",""862"",""10"",""20"",""862"",""11"",""20"",""862"",""12"",""20"",""862"",""16"",""20"",""862"",""13"",""20"",""862"",""16"",""20"",""862"",""15"",""20"",""862"",""14"",""20"",""862"",""15"",""20"",""862"",""11"",""20"",""862"",""16"",""20"",""862"",""11"",""20"",""862"""
",""0"",""20"",""863"",""1"",""20"",""863"",""1"",""19"",""863"",""1"",""20"",""863"",""0"",""20"",""863"",""0"",""20"",""863"",""0"",""19"",""863"",""0"",""20"",""863"",""0"",""20"",""863"",""2"",""20"",""863"",""4"",""20"",""863"",""6"",""20"",""863"",""7"",""20"",""863"",""7"",""20"",""863"",""2"",""20"",""863"",""8"",""20"",""863"",""3"",""20"",""863"",""2"",""20"",""863"",""5"",""20"",""863"",""8"",""17"",""863"",""10"",""20"",""863"",""11"",""20"",""863"",""14"",""20"",""863"",""12"",""20"",""863"",""12"",""20"",""863"",""10"",""20"",""863"",""11"",""20"",""863"",""11"",""20"",""863"",""8"",""20"",""863"",""11"",""20"",""863"",""10"",""20"",""863"",""13"",""20"",""863"",""14"",""20"",""863"",""11"",""20"",""863"",""10"",""20"",""863"",""11"",""20"",""863"",""15"",""20"",""863"",""12"",""20"",""863"",""10"",""20"",""863"",""11"",""20"",""863"",""12"",""20"",""863"",""16"",""20"",""863"",""13"",""20"",""863"",""16"",""20"",""863"",""15"",""20"",""863"",""14"",""20"",""863"",""15"",""20"",""863"",""11"",""20"",""863"",""16"",""20"",""863"",""11"",""20"",""863"""
",""0"",""20"",""864"",""1"",""20"",""864"",""1"",""19"",""864"",""1"",""20"",""864"",""0"",""20"",""864"",""0"",""20"",""864"",""0"",""19"",""864"",""0"",""20"",""864"",""0"",""20"",""864"",""2"",""20"",""864"",""4"",""20"",""864"",""6"",""20"",""864"",""7"",""20"",""864"",""7"",""20"",""864"",""2"",""20"",""864"",""8"",""20"",""864"",""3"",""20"",""864"",""2"",""20"",""864"",""5"",""20"",""864"",""8"",""17"",""864"",""10"",""20"",""864"",""11"",""20"",""864"",""14"",""20"",""864"",""12"",""20"",""864"",""12"",""20"",""864"",""10"",""20"",""864"",""11"",""20"",""864"",""11"",""20"",""864"",""8"",""20"",""864"",""11"",""20"",""864"",""10"",""20"",""864"",""13"",""20"",""864"",""14"",""20"",""864"",""11"",""20"",""864"",""10"",""20"",""864"",""11"",""20"",""864"",""15"",""20"",""864"",""12"",""20"",""864"",""10"",""20"",""864"",""11"",""20"",""864"",""12"",""20"",""864"",""16"",""20"",""864"",""13"",""20"",""864"",""16"",""20"",""864"",""15"",""20"",""864"",""14"",""20"",""864"",""15"",""20"",""864"",""11"",""20"",""864"",""16"",""20"",""864"",""11"",""20"",""864"""
",""0"",""20"",""865"",""1"",""20"",""865"",""1"",""19"",""865"",""1"",""20"",""865"",""0"",""20"",""865"",""0"",""20"",""865"",""0"",""19"",""865"",""0"",""20"",""865"",""0"",""20"",""865"",""2"",""20"",""865"",""4"",""20"",""865"",""6"",""20"",""865"",""7"",""20"",""865"",""7"",""20"",""865"",""2"",""20"",""865"",""8"",""20"",""865"",""3"",""20"",""865"",""2"",""20"",""865"",""5"",""20"",""865"",""8"",""17"",""865"",""10"",""20"",""865"",""11"",""20"",""865"",""14"",""20"",""865"",""12"",""20"",""865"",""12"",""20"",""865"",""10"",""20"",""865"",""11"",""20"",""865"",""11"",""20"",""865"",""8"",""20"",""865"",""11"",""20"",""865"",""10"",""20"",""865"",""13"",""20"",""865"",""14"",""20"",""865"",""11"",""20"",""865"",""10"",""20"",""865"",""11"",""20"",""865"",""15"",""20"",""865"",""12"",""20"",""865"",""10"",""20"",""865"",""11"",""20"",""865"",""12"",""20"",""865"",""16"",""20"",""865"",""13"",""20"",""865"",""16"",""20"",""865"",""15"",""20"",""865"",""14"",""20"",""865"",""15"",""20"",""865"",""11"",""20"",""865"",""16"",""20"",""865"",""11"",""20"",""865"""
",""0"",""20"",""866"",""1"",""20"",""866"",""1"",""19"",""866"",""1"",""20"",""866"",""0"",""20"",""866"",""0"",""20"",""866"",""0"",""19"",""866"",""0"",""20"",""866"",""0"",""20"",""866"",""2"",""20"",""866"",""4"",""20"",""866"",""6"",""20"",""866"",""7"",""20"",""866"",""7"",""20"",""866"",""2"",""20"",""866"",""8"",""20"",""866"",""3"",""20"",""866"",""2"",""20"",""866"",""5"",""20"",""866"",""8"",""17"",""866"",""10"",""20"",""866"",""11"",""20"",""866"",""14"",""20"",""866"",""12"",""20"",""866"",""12"",""20"",""866"",""10"",""20"",""866"",""11"",""20"",""866"",""11"",""20"",""866"",""8"",""20"",""866"",""11"",""20"",""866"",""10"",""20"",""866"",""13"",""20"",""866"",""14"",""20"",""866"",""11"",""20"",""866"",""10"",""20"",""866"",""11"",""20"",""866"",""15"",""20"",""866"",""12"",""20"",""866"",""10"",""20"",""866"",""11"",""20"",""866"",""12"",""20"",""866"",""16"",""20"",""866"",""13"",""20"",""866"",""16"",""20"",""866"",""15"",""20"",""866"",""14"",""20"",""866"",""15"",""20"",""866"",""11"",""20"",""866"",""16"",""20"",""866"",""11"",""20"",""866"""
",""0"",""20"",""867"",""0"",""20"",""867"",""1"",""19"",""867"",""1"",""20"",""867"",""0"",""20"",""867"",""0"",""20"",""867"",""0"",""19"",""867"",""0"",""20"",""867"",""0"",""20"",""867"",""2"",""20"",""867"",""4"",""20"",""867"",""6"",""20"",""867"",""7"",""20"",""867"",""7"",""20"",""867"",""2"",""20"",""867"",""8"",""20"",""867"",""3"",""20"",""867"",""2"",""20"",""867"",""5"",""20"",""867"",""8"",""17"",""867"",""10"",""20"",""867"",""11"",""20"",""867"",""14"",""20"",""867"",""12"",""20"",""867"",""12"",""20"",""867"",""10"",""20"",""867"",""11"",""20"",""867"",""11"",""20"",""867"",""8"",""20"",""867"",""11"",""20"",""867"",""10"",""20"",""867"",""13"",""20"",""867"",""14"",""20"",""867"",""11"",""20"",""867"",""10"",""20"",""867"",""11"",""20"",""867"",""15"",""20"",""867"",""12"",""20"",""867"",""10"",""20"",""867"",""11"",""20"",""867"",""12"",""20"",""867"",""16"",""20"",""867"",""13"",""20"",""867"",""16"",""20"",""867"",""15"",""20"",""867"",""13"",""20"",""867"",""15"",""20"",""867"",""11"",""20"",""867"",""16"",""20"",""867"",""11"",""20"",""867"""
",""0"",""20"",""868"",""0"",""20"",""868"",""1"",""19"",""868"",""1"",""20"",""868"",""0"",""20"",""868"",""0"",""20"",""868"",""0"",""19"",""868"",""0"",""20"",""868"",""0"",""20"",""868"",""2"",""20"",""868"",""4"",""20"",""868"",""6"",""20"",""868"",""7"",""20"",""868"",""7"",""20"",""868"",""2"",""20"",""868"",""8"",""20"",""868"",""3"",""20"",""868"",""2"",""20"",""868"",""5"",""20"",""868"",""8"",""17"",""868"",""10"",""20"",""868"",""11"",""20"",""868"",""14"",""20"",""868"",""12"",""20"",""868"",""12"",""20"",""868"",""10"",""20"",""868"",""11"",""20"",""868"",""11"",""20"",""868"",""8"",""20"",""868"",""11"",""20"",""868"",""10"",""20"",""868"",""13"",""20"",""868"",""14"",""20"",""868"",""11"",""20"",""868"",""10"",""20"",""868"",""11"",""20"",""868"",""15"",""20"",""868"",""12"",""20"",""868"",""10"",""20"",""868"",""11"",""20"",""868"",""12"",""20"",""868"",""16"",""20"",""868"",""13"",""20"",""868"",""16"",""20"",""868"",""15"",""20"",""868"",""13"",""20"",""868"",""15"",""20"",""868"",""11"",""20"",""868"",""16"",""20"",""868"",""11"",""20"",""868"""
",""0"",""20"",""869"",""0"",""20"",""869"",""1"",""19"",""869"",""1"",""20"",""869"",""0"",""20"",""869"",""0"",""20"",""869"",""0"",""19"",""869"",""0"",""20"",""869"",""0"",""20"",""869"",""2"",""20"",""869"",""4"",""20"",""869"",""6"",""20"",""869"",""7"",""20"",""869"",""7"",""20"",""869"",""2"",""20"",""869"",""8"",""20"",""869"",""3"",""20"",""869"",""2"",""20"",""869"",""5"",""20"",""869"",""8"",""17"",""869"",""10"",""20"",""869"",""11"",""20"",""869"",""14"",""20"",""869"",""12"",""20"",""869"",""12"",""20"",""869"",""10"",""20"",""869"",""11"",""20"",""869"",""11"",""20"",""869"",""8"",""20"",""869"",""11"",""20"",""869"",""10"",""20"",""869"",""13"",""20"",""869"",""14"",""20"",""869"",""11"",""20"",""869"",""10"",""20"",""869"",""11"",""20"",""869"",""15"",""20"",""869"",""12"",""20"",""869"",""10"",""20"",""869"",""11"",""20"",""869"",""12"",""20"",""869"",""16"",""20"",""869"",""13"",""20"",""869"",""16"",""20"",""869"",""15"",""20"",""869"",""13"",""20"",""869"",""15"",""20"",""869"",""11"",""20"",""869"",""16"",""20"",""869"",""11"",""20"",""869"""
