BehaviorSpace results (NetLogo 6.1.1)
tpV2.nlogo
hipotese2_10/20
11/10/2021 23:12:04:588 +0000
"min-pxcor,""max-pxcor"",""min-pycor"",""max-pycor"""
"-16,""16"",""-16"",""16"""
"[run number],""1"",""1"",""1"",""2"",""2"",""2"",""3"",""3"",""3"",""4"",""4"",""4"",""5"",""5"",""5"",""6"",""6"",""6"",""7"",""7"",""7"",""8"",""8"",""8"",""9"",""9"",""9"",""10"",""10"",""10"",""11"",""11"",""11"",""12"",""12"",""12"",""13"",""13"",""13"",""14"",""14"",""14"",""15"",""15"",""15"",""16"",""16"",""16"",""17"",""17"",""17"",""18"",""18"",""18"",""19"",""19"",""19"",""20"",""20"",""20"",""21"",""21"",""21"",""22"",""22"",""22"",""23"",""23"",""23"",""24"",""24"",""24"",""25"",""25"",""25"",""26"",""26"",""26"",""27"",""27"",""27"",""28"",""28"",""28"",""29"",""29"",""29"",""30"",""30"",""30"",""31"",""31"",""31"",""32"",""32"",""32"",""33"",""33"",""33"",""34"",""34"",""34"",""35"",""35"",""35"",""36"",""36"",""36"",""37"",""37"",""37"",""38"",""38"",""38"",""39"",""39"",""39"",""40"",""40"",""40"",""41"",""41"",""41"",""42"",""42"",""42"",""43"",""43"",""43"",""44"",""44"",""44"",""45"",""45"",""45"",""46"",""46"",""46"",""47"",""47"",""47"",""48"",""48"",""48"",""49"",""49"",""49"",""50"",""50"",""50"""
",""0"",""20"",""777"",""0"",""20"",""777"",""0"",""20"",""777"",""0"",""20"",""777"",""0"",""20"",""777"",""0"",""20"",""777"",""2"",""20"",""777"",""0"",""20"",""777"",""0"",""20"",""777"",""0"",""20"",""777"",""2"",""20"",""777"",""4"",""20"",""777"",""3"",""20"",""777"",""4"",""20"",""777"",""1"",""20"",""777"",""6"",""20"",""777"",""4"",""20"",""777"",""4"",""20"",""777"",""2"",""20"",""777"",""5"",""20"",""777"",""5"",""20"",""777"",""8"",""20"",""777"",""4"",""20"",""777"",""4"",""20"",""777"",""8"",""20"",""777"",""3"",""20"",""777"",""5"",""20"",""777"",""8"",""20"",""777"",""3"",""20"",""777"",""6"",""20"",""777"",""4"",""20"",""777"",""8"",""20"",""777"",""8"",""20"",""777"",""8"",""20"",""777"",""4"",""20"",""777"",""8"",""20"",""777"",""3"",""20"",""777"",""7"",""20"",""777"",""7"",""20"",""777"",""5"",""20"",""777"",""6"",""20"",""777"",""8"",""20"",""777"",""7"",""20"",""777"",""8"",""20"",""777"",""6"",""20"",""777"",""7"",""20"",""777"",""6"",""20"",""777"",""8"",""20"",""777"",""7"",""20"",""777"",""5"",""20"",""777"""
",""0"",""20"",""778"",""0"",""20"",""778"",""0"",""20"",""778"",""0"",""20"",""778"",""0"",""20"",""778"",""0"",""20"",""778"",""2"",""20"",""778"",""0"",""20"",""778"",""0"",""20"",""778"",""0"",""20"",""778"",""2"",""20"",""778"",""4"",""20"",""778"",""3"",""20"",""778"",""4"",""20"",""778"",""1"",""20"",""778"",""6"",""20"",""778"",""4"",""20"",""778"",""4"",""20"",""778"",""2"",""20"",""778"",""5"",""20"",""778"",""5"",""20"",""778"",""8"",""20"",""778"",""4"",""20"",""778"",""4"",""20"",""778"",""8"",""20"",""778"",""3"",""20"",""778"",""5"",""20"",""778"",""8"",""20"",""778"",""3"",""20"",""778"",""6"",""20"",""778"",""4"",""20"",""778"",""8"",""20"",""778"",""8"",""20"",""778"",""8"",""20"",""778"",""4"",""20"",""778"",""8"",""20"",""778"",""3"",""20"",""778"",""7"",""20"",""778"",""7"",""20"",""778"",""5"",""20"",""778"",""6"",""20"",""778"",""8"",""20"",""778"",""7"",""20"",""778"",""8"",""20"",""778"",""6"",""20"",""778"",""7"",""20"",""778"",""6"",""20"",""778"",""8"",""20"",""778"",""7"",""20"",""778"",""5"",""20"",""778"""
",""0"",""20"",""779"",""0"",""20"",""779"",""0"",""20"",""779"",""0"",""20"",""779"",""0"",""20"",""779"",""0"",""20"",""779"",""2"",""20"",""779"",""0"",""20"",""779"",""0"",""20"",""779"",""0"",""20"",""779"",""2"",""20"",""779"",""4"",""20"",""779"",""3"",""20"",""779"",""4"",""20"",""779"",""1"",""20"",""779"",""6"",""20"",""779"",""4"",""20"",""779"",""4"",""20"",""779"",""2"",""20"",""779"",""5"",""20"",""779"",""5"",""20"",""779"",""8"",""20"",""779"",""4"",""20"",""779"",""4"",""20"",""779"",""8"",""20"",""779"",""3"",""20"",""779"",""5"",""20"",""779"",""8"",""20"",""779"",""3"",""20"",""779"",""6"",""20"",""779"",""4"",""20"",""779"",""8"",""20"",""779"",""8"",""20"",""779"",""8"",""20"",""779"",""4"",""20"",""779"",""8"",""20"",""779"",""3"",""20"",""779"",""7"",""20"",""779"",""7"",""20"",""779"",""5"",""20"",""779"",""6"",""20"",""779"",""8"",""20"",""779"",""7"",""20"",""779"",""8"",""20"",""779"",""6"",""20"",""779"",""7"",""20"",""779"",""6"",""20"",""779"",""8"",""20"",""779"",""7"",""20"",""779"",""5"",""20"",""779"""
",""0"",""20"",""780"",""0"",""20"",""780"",""0"",""20"",""780"",""0"",""20"",""780"",""0"",""20"",""780"",""0"",""20"",""780"",""2"",""20"",""780"",""0"",""20"",""780"",""0"",""20"",""780"",""0"",""20"",""780"",""2"",""20"",""780"",""4"",""20"",""780"",""3"",""20"",""780"",""4"",""20"",""780"",""1"",""20"",""780"",""6"",""20"",""780"",""4"",""20"",""780"",""4"",""20"",""780"",""2"",""20"",""780"",""5"",""20"",""780"",""5"",""20"",""780"",""8"",""20"",""780"",""4"",""20"",""780"",""4"",""20"",""780"",""8"",""20"",""780"",""3"",""20"",""780"",""5"",""20"",""780"",""8"",""20"",""780"",""3"",""20"",""780"",""6"",""20"",""780"",""4"",""20"",""780"",""8"",""20"",""780"",""8"",""20"",""780"",""8"",""20"",""780"",""4"",""20"",""780"",""8"",""20"",""780"",""3"",""20"",""780"",""7"",""20"",""780"",""7"",""20"",""780"",""5"",""20"",""780"",""6"",""20"",""780"",""8"",""20"",""780"",""7"",""20"",""780"",""8"",""20"",""780"",""6"",""20"",""780"",""7"",""20"",""780"",""6"",""20"",""780"",""8"",""20"",""780"",""7"",""20"",""780"",""5"",""20"",""780"""
",""0"",""20"",""781"",""0"",""20"",""781"",""0"",""20"",""781"",""0"",""20"",""781"",""0"",""20"",""781"",""0"",""20"",""781"",""2"",""20"",""781"",""0"",""20"",""781"",""0"",""20"",""781"",""0"",""20"",""781"",""2"",""20"",""781"",""4"",""20"",""781"",""3"",""20"",""781"",""4"",""20"",""781"",""1"",""20"",""781"",""6"",""20"",""781"",""3"",""20"",""781"",""4"",""20"",""781"",""2"",""20"",""781"",""5"",""20"",""781"",""5"",""20"",""781"",""8"",""20"",""781"",""4"",""20"",""781"",""4"",""20"",""781"",""8"",""20"",""781"",""3"",""20"",""781"",""5"",""20"",""781"",""8"",""20"",""781"",""3"",""20"",""781"",""6"",""20"",""781"",""4"",""20"",""781"",""8"",""20"",""781"",""8"",""20"",""781"",""8"",""20"",""781"",""4"",""20"",""781"",""8"",""20"",""781"",""3"",""20"",""781"",""7"",""20"",""781"",""7"",""20"",""781"",""5"",""20"",""781"",""6"",""20"",""781"",""8"",""20"",""781"",""7"",""20"",""781"",""8"",""20"",""781"",""6"",""20"",""781"",""7"",""20"",""781"",""6"",""20"",""781"",""8"",""20"",""781"",""7"",""20"",""781"",""5"",""20"",""781"""
",""0"",""20"",""782"",""0"",""20"",""782"",""0"",""20"",""782"",""0"",""20"",""782"",""0"",""20"",""782"",""0"",""20"",""782"",""2"",""20"",""782"",""0"",""20"",""782"",""0"",""20"",""782"",""0"",""20"",""782"",""2"",""20"",""782"",""4"",""20"",""782"",""3"",""20"",""782"",""4"",""20"",""782"",""1"",""20"",""782"",""6"",""20"",""782"",""3"",""20"",""782"",""4"",""20"",""782"",""2"",""20"",""782"",""5"",""20"",""782"",""5"",""20"",""782"",""8"",""20"",""782"",""4"",""20"",""782"",""4"",""20"",""782"",""8"",""20"",""782"",""3"",""20"",""782"",""5"",""20"",""782"",""8"",""20"",""782"",""3"",""20"",""782"",""6"",""20"",""782"",""4"",""20"",""782"",""8"",""20"",""782"",""8"",""20"",""782"",""8"",""20"",""782"",""4"",""20"",""782"",""8"",""20"",""782"",""3"",""20"",""782"",""7"",""20"",""782"",""7"",""20"",""782"",""5"",""20"",""782"",""6"",""20"",""782"",""8"",""20"",""782"",""7"",""20"",""782"",""8"",""20"",""782"",""6"",""20"",""782"",""7"",""20"",""782"",""6"",""20"",""782"",""8"",""20"",""782"",""7"",""20"",""782"",""5"",""20"",""782"""
",""0"",""20"",""783"",""0"",""20"",""783"",""0"",""20"",""783"",""0"",""20"",""783"",""0"",""20"",""783"",""0"",""20"",""783"",""2"",""20"",""783"",""0"",""20"",""783"",""0"",""20"",""783"",""0"",""20"",""783"",""2"",""20"",""783"",""4"",""20"",""783"",""3"",""20"",""783"",""4"",""20"",""783"",""1"",""20"",""783"",""6"",""20"",""783"",""3"",""20"",""783"",""4"",""20"",""783"",""2"",""20"",""783"",""5"",""20"",""783"",""5"",""20"",""783"",""8"",""20"",""783"",""4"",""20"",""783"",""4"",""20"",""783"",""8"",""20"",""783"",""3"",""20"",""783"",""5"",""20"",""783"",""7"",""20"",""783"",""3"",""20"",""783"",""6"",""20"",""783"",""4"",""20"",""783"",""8"",""20"",""783"",""8"",""20"",""783"",""8"",""20"",""783"",""4"",""20"",""783"",""8"",""20"",""783"",""3"",""20"",""783"",""7"",""20"",""783"",""7"",""20"",""783"",""5"",""20"",""783"",""6"",""20"",""783"",""8"",""20"",""783"",""7"",""20"",""783"",""8"",""20"",""783"",""6"",""20"",""783"",""7"",""20"",""783"",""6"",""20"",""783"",""8"",""20"",""783"",""7"",""20"",""783"",""5"",""20"",""783"""
",""0"",""20"",""784"",""0"",""20"",""784"",""0"",""20"",""784"",""0"",""20"",""784"",""0"",""20"",""784"",""0"",""20"",""784"",""2"",""20"",""784"",""0"",""20"",""784"",""0"",""20"",""784"",""0"",""20"",""784"",""2"",""20"",""784"",""4"",""20"",""784"",""3"",""20"",""784"",""4"",""20"",""784"",""1"",""20"",""784"",""6"",""20"",""784"",""3"",""20"",""784"",""4"",""20"",""784"",""2"",""20"",""784"",""5"",""20"",""784"",""5"",""20"",""784"",""8"",""20"",""784"",""4"",""20"",""784"",""4"",""20"",""784"",""8"",""20"",""784"",""3"",""20"",""784"",""5"",""20"",""784"",""7"",""20"",""784"",""3"",""20"",""784"",""6"",""20"",""784"",""4"",""20"",""784"",""8"",""20"",""784"",""8"",""20"",""784"",""8"",""20"",""784"",""4"",""20"",""784"",""8"",""20"",""784"",""3"",""20"",""784"",""7"",""20"",""784"",""7"",""20"",""784"",""5"",""20"",""784"",""6"",""20"",""784"",""8"",""20"",""784"",""7"",""20"",""784"",""8"",""20"",""784"",""6"",""20"",""784"",""7"",""20"",""784"",""6"",""20"",""784"",""8"",""20"",""784"",""7"",""20"",""784"",""5"",""20"",""784"""
",""0"",""20"",""785"",""0"",""20"",""785"",""0"",""20"",""785"",""0"",""20"",""785"",""0"",""20"",""785"",""0"",""20"",""785"",""2"",""20"",""785"",""0"",""20"",""785"",""0"",""20"",""785"",""0"",""20"",""785"",""2"",""20"",""785"",""4"",""20"",""785"",""3"",""20"",""785"",""4"",""20"",""785"",""1"",""20"",""785"",""6"",""20"",""785"",""3"",""20"",""785"",""4"",""20"",""785"",""2"",""20"",""785"",""5"",""20"",""785"",""5"",""20"",""785"",""8"",""20"",""785"",""4"",""20"",""785"",""4"",""20"",""785"",""8"",""20"",""785"",""3"",""20"",""785"",""5"",""20"",""785"",""7"",""20"",""785"",""3"",""20"",""785"",""6"",""20"",""785"",""4"",""20"",""785"",""8"",""20"",""785"",""8"",""20"",""785"",""8"",""20"",""785"",""4"",""20"",""785"",""8"",""20"",""785"",""3"",""20"",""785"",""6"",""20"",""785"",""7"",""20"",""785"",""5"",""20"",""785"",""6"",""20"",""785"",""8"",""20"",""785"",""7"",""20"",""785"",""8"",""20"",""785"",""6"",""20"",""785"",""7"",""20"",""785"",""6"",""20"",""785"",""8"",""20"",""785"",""7"",""20"",""785"",""5"",""20"",""785"""
",""0"",""20"",""786"",""0"",""20"",""786"",""0"",""20"",""786"",""0"",""20"",""786"",""0"",""20"",""786"",""0"",""20"",""786"",""2"",""20"",""786"",""0"",""20"",""786"",""0"",""20"",""786"",""0"",""20"",""786"",""2"",""20"",""786"",""4"",""20"",""786"",""3"",""20"",""786"",""4"",""20"",""786"",""1"",""20"",""786"",""6"",""20"",""786"",""3"",""20"",""786"",""4"",""20"",""786"",""2"",""20"",""786"",""5"",""20"",""786"",""5"",""20"",""786"",""8"",""20"",""786"",""4"",""20"",""786"",""4"",""20"",""786"",""8"",""20"",""786"",""3"",""20"",""786"",""5"",""20"",""786"",""7"",""20"",""786"",""3"",""20"",""786"",""6"",""20"",""786"",""4"",""20"",""786"",""8"",""20"",""786"",""8"",""20"",""786"",""8"",""20"",""786"",""4"",""20"",""786"",""8"",""20"",""786"",""3"",""20"",""786"",""6"",""20"",""786"",""7"",""20"",""786"",""5"",""20"",""786"",""6"",""20"",""786"",""8"",""20"",""786"",""7"",""20"",""786"",""8"",""20"",""786"",""6"",""20"",""786"",""7"",""20"",""786"",""6"",""20"",""786"",""8"",""20"",""786"",""7"",""20"",""786"",""5"",""20"",""786"""
",""0"",""20"",""787"",""0"",""20"",""787"",""0"",""20"",""787"",""0"",""20"",""787"",""0"",""20"",""787"",""0"",""20"",""787"",""2"",""20"",""787"",""0"",""20"",""787"",""0"",""20"",""787"",""0"",""20"",""787"",""2"",""20"",""787"",""4"",""20"",""787"",""3"",""20"",""787"",""4"",""20"",""787"",""1"",""20"",""787"",""6"",""20"",""787"",""3"",""20"",""787"",""4"",""20"",""787"",""2"",""20"",""787"",""5"",""20"",""787"",""5"",""20"",""787"",""8"",""20"",""787"",""4"",""20"",""787"",""4"",""20"",""787"",""8"",""20"",""787"",""3"",""20"",""787"",""5"",""20"",""787"",""7"",""20"",""787"",""3"",""20"",""787"",""6"",""20"",""787"",""4"",""20"",""787"",""8"",""20"",""787"",""8"",""20"",""787"",""8"",""20"",""787"",""4"",""20"",""787"",""8"",""20"",""787"",""3"",""20"",""787"",""6"",""20"",""787"",""7"",""20"",""787"",""5"",""20"",""787"",""6"",""20"",""787"",""8"",""20"",""787"",""7"",""20"",""787"",""8"",""20"",""787"",""6"",""20"",""787"",""7"",""20"",""787"",""6"",""20"",""787"",""8"",""20"",""787"",""7"",""20"",""787"",""5"",""20"",""787"""
",""0"",""20"",""788"",""0"",""20"",""788"",""0"",""20"",""788"",""0"",""20"",""788"",""0"",""20"",""788"",""0"",""20"",""788"",""2"",""20"",""788"",""0"",""20"",""788"",""0"",""20"",""788"",""0"",""20"",""788"",""2"",""20"",""788"",""4"",""20"",""788"",""3"",""20"",""788"",""4"",""20"",""788"",""1"",""20"",""788"",""6"",""20"",""788"",""3"",""20"",""788"",""4"",""20"",""788"",""2"",""20"",""788"",""5"",""20"",""788"",""5"",""20"",""788"",""8"",""20"",""788"",""4"",""20"",""788"",""4"",""20"",""788"",""8"",""20"",""788"",""3"",""20"",""788"",""5"",""20"",""788"",""7"",""20"",""788"",""3"",""20"",""788"",""6"",""20"",""788"",""4"",""20"",""788"",""8"",""20"",""788"",""8"",""20"",""788"",""8"",""20"",""788"",""4"",""20"",""788"",""8"",""20"",""788"",""3"",""20"",""788"",""6"",""20"",""788"",""7"",""20"",""788"",""5"",""20"",""788"",""6"",""20"",""788"",""8"",""20"",""788"",""7"",""20"",""788"",""8"",""20"",""788"",""6"",""20"",""788"",""7"",""20"",""788"",""6"",""20"",""788"",""8"",""20"",""788"",""7"",""20"",""788"",""5"",""20"",""788"""
",""0"",""20"",""789"",""0"",""20"",""789"",""0"",""20"",""789"",""0"",""20"",""789"",""0"",""20"",""789"",""0"",""20"",""789"",""2"",""20"",""789"",""0"",""20"",""789"",""0"",""20"",""789"",""0"",""20"",""789"",""2"",""20"",""789"",""4"",""20"",""789"",""3"",""20"",""789"",""4"",""20"",""789"",""1"",""20"",""789"",""6"",""20"",""789"",""3"",""20"",""789"",""4"",""20"",""789"",""2"",""20"",""789"",""5"",""20"",""789"",""5"",""20"",""789"",""8"",""20"",""789"",""4"",""20"",""789"",""4"",""20"",""789"",""8"",""20"",""789"",""3"",""20"",""789"",""5"",""20"",""789"",""7"",""20"",""789"",""3"",""20"",""789"",""6"",""20"",""789"",""4"",""20"",""789"",""8"",""20"",""789"",""8"",""20"",""789"",""8"",""20"",""789"",""4"",""20"",""789"",""8"",""20"",""789"",""3"",""20"",""789"",""6"",""20"",""789"",""7"",""20"",""789"",""5"",""20"",""789"",""6"",""20"",""789"",""8"",""20"",""789"",""7"",""20"",""789"",""8"",""20"",""789"",""6"",""20"",""789"",""7"",""20"",""789"",""6"",""20"",""789"",""8"",""20"",""789"",""7"",""20"",""789"",""5"",""20"",""789"""
",""0"",""20"",""790"",""0"",""20"",""790"",""0"",""20"",""790"",""0"",""20"",""790"",""0"",""20"",""790"",""0"",""20"",""790"",""2"",""20"",""790"",""0"",""20"",""790"",""0"",""20"",""790"",""0"",""20"",""790"",""2"",""20"",""790"",""4"",""20"",""790"",""3"",""20"",""790"",""4"",""20"",""790"",""1"",""20"",""790"",""6"",""20"",""790"",""3"",""20"",""790"",""4"",""20"",""790"",""2"",""20"",""790"",""5"",""20"",""790"",""5"",""20"",""790"",""8"",""20"",""790"",""4"",""20"",""790"",""4"",""20"",""790"",""8"",""20"",""790"",""3"",""20"",""790"",""5"",""20"",""790"",""7"",""20"",""790"",""3"",""20"",""790"",""6"",""20"",""790"",""4"",""20"",""790"",""8"",""20"",""790"",""8"",""20"",""790"",""8"",""20"",""790"",""4"",""20"",""790"",""8"",""20"",""790"",""3"",""20"",""790"",""6"",""20"",""790"",""7"",""20"",""790"",""5"",""20"",""790"",""6"",""20"",""790"",""8"",""20"",""790"",""7"",""20"",""790"",""8"",""20"",""790"",""6"",""20"",""790"",""7"",""20"",""790"",""6"",""20"",""790"",""8"",""20"",""790"",""7"",""20"",""790"",""5"",""20"",""790"""
",""0"",""20"",""791"",""0"",""20"",""791"",""0"",""20"",""791"",""0"",""20"",""791"",""0"",""20"",""791"",""0"",""20"",""791"",""2"",""20"",""791"",""0"",""20"",""791"",""0"",""20"",""791"",""0"",""20"",""791"",""2"",""20"",""791"",""4"",""20"",""791"",""3"",""20"",""791"",""4"",""20"",""791"",""1"",""20"",""791"",""6"",""20"",""791"",""3"",""20"",""791"",""4"",""20"",""791"",""2"",""20"",""791"",""5"",""20"",""791"",""5"",""20"",""791"",""8"",""20"",""791"",""4"",""20"",""791"",""4"",""20"",""791"",""8"",""20"",""791"",""3"",""20"",""791"",""5"",""20"",""791"",""7"",""20"",""791"",""3"",""20"",""791"",""6"",""20"",""791"",""4"",""20"",""791"",""8"",""20"",""791"",""8"",""20"",""791"",""8"",""20"",""791"",""4"",""20"",""791"",""8"",""20"",""791"",""3"",""20"",""791"",""6"",""20"",""791"",""7"",""20"",""791"",""5"",""20"",""791"",""6"",""20"",""791"",""8"",""20"",""791"",""7"",""20"",""791"",""8"",""20"",""791"",""6"",""20"",""791"",""7"",""20"",""791"",""6"",""20"",""791"",""8"",""20"",""791"",""7"",""20"",""791"",""5"",""20"",""791"""
",""0"",""20"",""792"",""0"",""20"",""792"",""0"",""20"",""792"",""0"",""20"",""792"",""0"",""20"",""792"",""0"",""20"",""792"",""2"",""20"",""792"",""0"",""20"",""792"",""0"",""20"",""792"",""0"",""20"",""792"",""2"",""20"",""792"",""4"",""20"",""792"",""3"",""20"",""792"",""4"",""20"",""792"",""1"",""20"",""792"",""6"",""20"",""792"",""3"",""20"",""792"",""4"",""20"",""792"",""2"",""20"",""792"",""5"",""20"",""792"",""5"",""20"",""792"",""8"",""20"",""792"",""4"",""20"",""792"",""4"",""20"",""792"",""8"",""20"",""792"",""3"",""20"",""792"",""5"",""20"",""792"",""7"",""20"",""792"",""3"",""20"",""792"",""6"",""20"",""792"",""4"",""20"",""792"",""8"",""20"",""792"",""8"",""20"",""792"",""8"",""20"",""792"",""4"",""20"",""792"",""8"",""20"",""792"",""3"",""20"",""792"",""6"",""20"",""792"",""7"",""20"",""792"",""5"",""20"",""792"",""6"",""20"",""792"",""8"",""20"",""792"",""7"",""20"",""792"",""8"",""20"",""792"",""6"",""20"",""792"",""7"",""20"",""792"",""6"",""20"",""792"",""8"",""20"",""792"",""7"",""20"",""792"",""5"",""20"",""792"""
",""0"",""20"",""793"",""0"",""20"",""793"",""0"",""20"",""793"",""0"",""20"",""793"",""0"",""20"",""793"",""0"",""20"",""793"",""2"",""20"",""793"",""0"",""20"",""793"",""0"",""20"",""793"",""0"",""20"",""793"",""2"",""20"",""793"",""4"",""20"",""793"",""3"",""20"",""793"",""4"",""20"",""793"",""1"",""20"",""793"",""6"",""20"",""793"",""3"",""20"",""793"",""4"",""20"",""793"",""2"",""20"",""793"",""5"",""20"",""793"",""5"",""20"",""793"",""8"",""20"",""793"",""4"",""20"",""793"",""4"",""20"",""793"",""8"",""20"",""793"",""3"",""20"",""793"",""5"",""20"",""793"",""7"",""20"",""793"",""3"",""20"",""793"",""6"",""20"",""793"",""4"",""20"",""793"",""8"",""20"",""793"",""8"",""20"",""793"",""8"",""20"",""793"",""4"",""20"",""793"",""8"",""20"",""793"",""3"",""20"",""793"",""6"",""20"",""793"",""7"",""20"",""793"",""5"",""20"",""793"",""6"",""20"",""793"",""8"",""20"",""793"",""7"",""20"",""793"",""8"",""20"",""793"",""6"",""20"",""793"",""7"",""20"",""793"",""6"",""20"",""793"",""8"",""20"",""793"",""7"",""20"",""793"",""5"",""20"",""793"""
",""0"",""20"",""794"",""0"",""20"",""794"",""0"",""20"",""794"",""0"",""20"",""794"",""0"",""20"",""794"",""0"",""20"",""794"",""2"",""20"",""794"",""0"",""20"",""794"",""0"",""20"",""794"",""0"",""20"",""794"",""2"",""20"",""794"",""4"",""20"",""794"",""3"",""20"",""794"",""4"",""20"",""794"",""1"",""20"",""794"",""6"",""20"",""794"",""3"",""20"",""794"",""4"",""20"",""794"",""2"",""20"",""794"",""5"",""20"",""794"",""5"",""20"",""794"",""8"",""20"",""794"",""4"",""20"",""794"",""4"",""20"",""794"",""8"",""20"",""794"",""3"",""20"",""794"",""5"",""20"",""794"",""7"",""20"",""794"",""3"",""20"",""794"",""6"",""20"",""794"",""4"",""20"",""794"",""8"",""20"",""794"",""8"",""20"",""794"",""8"",""20"",""794"",""4"",""20"",""794"",""8"",""20"",""794"",""3"",""20"",""794"",""6"",""20"",""794"",""7"",""20"",""794"",""5"",""20"",""794"",""6"",""20"",""794"",""8"",""20"",""794"",""7"",""20"",""794"",""8"",""20"",""794"",""6"",""20"",""794"",""7"",""20"",""794"",""6"",""20"",""794"",""8"",""20"",""794"",""7"",""20"",""794"",""5"",""20"",""794"""
",""0"",""20"",""795"",""0"",""20"",""795"",""0"",""20"",""795"",""0"",""20"",""795"",""0"",""20"",""795"",""0"",""20"",""795"",""2"",""20"",""795"",""0"",""20"",""795"",""0"",""20"",""795"",""0"",""20"",""795"",""2"",""20"",""795"",""4"",""20"",""795"",""3"",""20"",""795"",""4"",""20"",""795"",""1"",""20"",""795"",""6"",""20"",""795"",""3"",""20"",""795"",""4"",""20"",""795"",""2"",""20"",""795"",""5"",""20"",""795"",""5"",""20"",""795"",""8"",""20"",""795"",""4"",""20"",""795"",""4"",""20"",""795"",""8"",""20"",""795"",""3"",""20"",""795"",""5"",""20"",""795"",""7"",""20"",""795"",""3"",""20"",""795"",""6"",""20"",""795"",""4"",""20"",""795"",""8"",""20"",""795"",""8"",""20"",""795"",""8"",""20"",""795"",""4"",""20"",""795"",""8"",""20"",""795"",""3"",""20"",""795"",""6"",""20"",""795"",""7"",""20"",""795"",""5"",""20"",""795"",""6"",""20"",""795"",""8"",""20"",""795"",""7"",""20"",""795"",""8"",""20"",""795"",""6"",""20"",""795"",""7"",""20"",""795"",""6"",""20"",""795"",""7"",""20"",""795"",""7"",""20"",""795"",""5"",""20"",""795"""
",""0"",""20"",""796"",""0"",""20"",""796"",""0"",""20"",""796"",""0"",""20"",""796"",""0"",""20"",""796"",""0"",""20"",""796"",""2"",""20"",""796"",""0"",""20"",""796"",""0"",""20"",""796"",""0"",""20"",""796"",""2"",""20"",""796"",""4"",""20"",""796"",""3"",""20"",""796"",""4"",""20"",""796"",""1"",""20"",""796"",""6"",""20"",""796"",""3"",""20"",""796"",""4"",""20"",""796"",""2"",""20"",""796"",""5"",""20"",""796"",""5"",""20"",""796"",""8"",""20"",""796"",""4"",""20"",""796"",""4"",""20"",""796"",""8"",""20"",""796"",""3"",""20"",""796"",""5"",""20"",""796"",""7"",""20"",""796"",""3"",""20"",""796"",""6"",""20"",""796"",""4"",""20"",""796"",""8"",""20"",""796"",""8"",""20"",""796"",""8"",""20"",""796"",""4"",""20"",""796"",""8"",""20"",""796"",""3"",""20"",""796"",""6"",""20"",""796"",""7"",""20"",""796"",""5"",""20"",""796"",""6"",""20"",""796"",""8"",""20"",""796"",""7"",""20"",""796"",""8"",""20"",""796"",""6"",""20"",""796"",""7"",""20"",""796"",""6"",""20"",""796"",""7"",""20"",""796"",""7"",""20"",""796"",""5"",""20"",""796"""
",""0"",""20"",""797"",""0"",""20"",""797"",""0"",""20"",""797"",""0"",""20"",""797"",""0"",""20"",""797"",""0"",""20"",""797"",""2"",""20"",""797"",""0"",""20"",""797"",""0"",""20"",""797"",""0"",""20"",""797"",""2"",""20"",""797"",""4"",""20"",""797"",""3"",""20"",""797"",""4"",""20"",""797"",""1"",""20"",""797"",""6"",""20"",""797"",""3"",""20"",""797"",""4"",""20"",""797"",""2"",""20"",""797"",""5"",""20"",""797"",""5"",""20"",""797"",""8"",""20"",""797"",""4"",""20"",""797"",""4"",""20"",""797"",""8"",""20"",""797"",""3"",""20"",""797"",""5"",""20"",""797"",""7"",""20"",""797"",""3"",""20"",""797"",""6"",""20"",""797"",""4"",""20"",""797"",""8"",""20"",""797"",""8"",""20"",""797"",""8"",""20"",""797"",""4"",""20"",""797"",""8"",""20"",""797"",""3"",""20"",""797"",""6"",""20"",""797"",""7"",""20"",""797"",""5"",""20"",""797"",""6"",""20"",""797"",""8"",""20"",""797"",""7"",""20"",""797"",""8"",""20"",""797"",""6"",""20"",""797"",""7"",""20"",""797"",""6"",""20"",""797"",""7"",""20"",""797"",""7"",""20"",""797"",""5"",""20"",""797"""
",""0"",""20"",""798"",""0"",""20"",""798"",""0"",""20"",""798"",""0"",""20"",""798"",""0"",""20"",""798"",""0"",""20"",""798"",""2"",""20"",""798"",""0"",""20"",""798"",""0"",""20"",""798"",""0"",""20"",""798"",""2"",""20"",""798"",""4"",""20"",""798"",""3"",""20"",""798"",""4"",""20"",""798"",""1"",""20"",""798"",""6"",""20"",""798"",""3"",""20"",""798"",""4"",""20"",""798"",""2"",""20"",""798"",""5"",""20"",""798"",""5"",""20"",""798"",""8"",""20"",""798"",""4"",""20"",""798"",""4"",""20"",""798"",""8"",""20"",""798"",""3"",""20"",""798"",""5"",""20"",""798"",""7"",""20"",""798"",""3"",""20"",""798"",""6"",""20"",""798"",""4"",""20"",""798"",""8"",""20"",""798"",""8"",""20"",""798"",""8"",""20"",""798"",""4"",""20"",""798"",""8"",""20"",""798"",""3"",""20"",""798"",""6"",""20"",""798"",""7"",""20"",""798"",""5"",""20"",""798"",""6"",""20"",""798"",""8"",""20"",""798"",""7"",""20"",""798"",""8"",""20"",""798"",""6"",""20"",""798"",""7"",""20"",""798"",""6"",""20"",""798"",""7"",""20"",""798"",""7"",""20"",""798"",""5"",""20"",""798"""
